game_id,title,developer,genre,release_date,release_month,release_day_of_week,price_usd,is_f2p,has_launch_discount,launch_discount_pct,tags,n_tags,has_early_access,has_multiplayer,has_controller_support,developer_prior_titles,developer_years_active,developer_avg_prior_rating,developer_is_established,wishlists,has_demo,demo_conversion_rate,marketing_score,reviews_24h,positive_ratio,peak_ccu_24h,review_velocity_per_hour,refund_rate,median_playtime_24h,launch_success_score
SG-1101,Fallen Depths,Obsidian Software,Puzzle,2021-08-06,8,Friday,9.99,False,True,10,Singleplayer|Atmospheric|3D|Early Access|Controller Support|Procedural Generation|Farming,7,True,False,True,0,1,0.736,True,2794,False,,88.6,125,0.798,206,5.21,0.072,1.94,53.37
SG-1102,The Frontier,Shadow Collective,Action,2023-02-03,2,Friday,14.99,False,False,0,Fast-Paced|Hack and Slash|3D|Controller Support|VR,5,False,False,True,3,3,0.722,False,12056,True,0.146,12.3,104,0.669,749,4.33,0.092,1.78,49.74
SG-1103,The Citadel,Titan Games,Platformer,2021-07-13,7,Tuesday,39.99,False,False,0,Singleplayer|Retro|Sandbox|Base Building|Pixel Graphics|Metroidvania|Fantasy,7,False,False,False,10,2,0.768,True,9050,False,,57.8,393,0.868,430,16.38,0.091,3.14,72.1
SG-1104,The Legacy,Ember Studios,Indie,2021-02-06,2,Saturday,14.99,False,True,15,Pixel Graphics|2D|Retro|Fast-Paced|Procedural Generation|Card Game|Tactical,7,False,False,False,0,1,0.587,False,25595,False,,55.7,399,0.807,2440,16.62,0.04,4.48,79.34
SG-1105,Thunder Citadel,Titan Games,Adventure,2021-07-19,7,Monday,0.0,True,False,0,Story Rich|Exploration|Narrative|Difficult,4,False,False,False,10,2,0.768,True,13799,True,0.103,54.8,224,0.614,963,9.33,0.095,2.15,55.54
SG-1106,Rift,Azure Collective,Adventure,2020-12-11,12,Friday,4.99,False,False,0,Singleplayer|Narrative|Fast-Paced|Relaxing|Fishing|Card Game,6,False,False,False,3,1,0.765,True,407,True,0.109,66.2,8,0.857,16,0.33,0.111,1.84,48.63
SG-1107,Hollow Zenith,Nexus Creations,Adventure,2022-11-13,11,Sunday,4.99,False,False,0,Atmospheric|Singleplayer|Cute|Card Game,4,False,False,False,2,10,0.732,False,395,False,,31.5,2,0.501,5,0.08,0.189,1.21,33.33
SG-1108,Eclipse of Legacy,Apex Works,Simulation,2021-04-29,4,Thursday,0.0,True,False,0,Sandbox|Crafting|Relaxing|Turn-Based|City Builder|Post-Apocalyptic,6,False,False,False,11,2,0.645,False,5910,False,,7.0,78,0.51,102,3.25,0.18,2.69,44.6
SG-1109,The Haven,Crystal Software,Racing,2020-11-26,11,Thursday,49.99,False,False,0,Fast-Paced|Multiplayer|Controller Support|3D|Sandbox,5,False,True,True,1,11,0.827,False,7017,False,,6.7,36,0.526,129,1.5,0.239,0.56,31.95
SG-1110,Kingdom of Forge,Titan Works,Puzzle,2021-08-11,8,Wednesday,29.99,False,False,0,Singleplayer|2D|Atmospheric|Narrative|Deck Building|Procedural Generation|PvP,7,False,True,False,1,4,0.805,True,2468,True,0.136,78.6,95,0.682,93,3.96,0.107,2.81,52.06
SG-1111,Protocol,Silver Studios,RPG,2020-09-17,9,Thursday,14.99,False,False,0,Fantasy|Choices Matter|Turn-Based|Card Game|Sci-Fi,5,False,False,False,0,1,0.823,False,277,False,,52.7,3,0.469,13,0.12,0.151,2.1,37.49
SG-1112,Shadow Dominion,Azure Software,Adventure,2022-02-13,2,Sunday,4.99,False,False,0,Exploration|Atmospheric|Singleplayer|2D|Narrative,5,False,False,False,0,5,0.736,False,739,False,,30.2,34,0.821,94,1.42,0.134,3.48,54.35
SG-1113,The Rift,Lunar Studios,Action,2020-08-13,8,Thursday,29.99,False,True,15,Hack and Slash|Controller Support|Atmospheric|Cute|Fishing|Online Co-op|Fast-Paced,7,False,True,True,3,7,0.799,False,2194,False,,73.1,24,0.514,72,1.0,0.192,0.75,32.52
SG-1114,Chronicles,Apex Games,Action,2023-03-22,3,Wednesday,0.0,True,False,0,Hack and Slash|Controller Support|PvP|Sci-Fi,4,False,True,True,0,5,0.812,True,91741,False,,90.3,3357,0.813,4465,139.88,0.166,2.72,88.35
SG-1115,Rift,Void Entertainment,Casual,2022-11-04,11,Friday,14.99,False,True,20,Relaxing|Singleplayer|Deck Building|Tower Defense|Open World|Choices Matter,6,False,False,False,1,5,0.827,False,5576,False,,17.7,107,0.541,449,4.46,0.188,2.55,47.25
SG-1116,Horizon,Void Productions,Puzzle,2023-06-13,6,Tuesday,0.0,True,False,0,Singleplayer|2D|Atmospheric|Tactical|Card Game|3D|VR,7,False,False,False,6,9,0.616,False,383,False,,30.3,2,0.487,18,0.08,0.148,0.47,29.89
SG-1117,Shadow Chronicles,Lunar Interactive,Casual,2021-03-27,3,Saturday,9.99,False,False,0,Relaxing|Cute|2D|Puzzle|Deck Building,5,False,False,False,4,5,0.584,False,559,False,,13.0,2,0.524,17,0.08,0.178,0.47,30.51
SG-1118,Ancient Odyssey,Titan Works,Horror,2023-10-27,10,Friday,4.99,False,True,25,Dark|Story Rich|3D|Fishing|Deck Building,5,False,False,False,1,4,0.805,True,7706,False,,11.7,173,0.703,170,7.21,0.208,1.33,47.22
SG-1119,Eternal Kingdom,Apex Software,Indie,2020-09-26,9,Saturday,9.99,False,True,25,Pixel Graphics|2D|Retro|Atmospheric|Crafting|Tower Defense|Base Building,7,False,False,False,3,1,0.623,True,27809,True,0.226,20.3,370,0.622,1872,15.42,0.189,2.04,63.29
SG-1120,Exodus,Ember Arts,Action,2020-01-22,1,Wednesday,59.99,False,True,25,Hack and Slash|Competitive|Sandbox|Controller Support|Choices Matter|Singleplayer|Souls-like,7,False,False,True,3,4,0.648,False,3498,True,0.129,7.1,30,0.636,295,1.25,0.143,3.68,49.32
SG-1121,Dominion,Lunar Works,Strategy,2023-07-18,7,Tuesday,19.99,False,True,15,Real-Time|Tactical|Management|Souls-like|Difficult|Base Building|Atmospheric|3D,8,False,False,False,7,2,0.856,False,5334,False,,50.5,239,0.815,614,9.96,0.034,3.38,65.94
SG-1122,Eternal Sanctum,Nexus Labs,Indie,2023-06-01,6,Thursday,24.99,False,False,0,Pixel Graphics|Singleplayer|Retro|Atmospheric|Cooking,5,False,False,False,3,1,0.676,False,2772,False,,77.5,65,0.612,92,2.71,0.175,1.23,39.87
SG-1123,Eternal Dominion,Rogue Collective,Indie,2020-02-07,2,Friday,19.99,False,True,15,2D|Singleplayer|Retro|Atmospheric|Multiplayer|VR|Pixel Graphics|Sci-Fi,8,False,True,False,2,2,0.429,False,1515,False,,9.7,18,0.806,139,0.75,0.063,3.33,54.51
SG-1124,Thunder Forge,Lunar Arts,Action,2022-06-19,6,Sunday,19.99,False,False,0,Fast-Paced|Controller Support|PvP|PvE|Pixel Graphics|Early Access|Turn-Based|Relaxing,8,True,True,True,3,3,0.829,False,33678,False,,70.1,1055,0.801,627,43.96,0.084,2.33,71.95
SG-1125,Thunder Eclipse,Lunar Interactive,Simulation,2023-01-25,1,Wednesday,19.99,False,False,0,Management|Relaxing|Controller Support|2D|PvP|Hack and Slash|Story Rich|Early Access,8,True,True,True,4,5,0.584,False,14897,False,,16.5,114,0.67,194,4.75,0.148,1.06,43.52
SG-1126,Rift of Depths,Lunar Media,RPG,2022-02-11,2,Friday,39.99,False,False,0,Story Rich|Open World|Metroidvania|Relaxing|Crafting|Fantasy,6,False,False,False,0,2,0.657,False,55,False,,68.3,2,0.825,5,0.08,0.099,4.1,53.37
SG-1127,Sanctum of Nexus,Lunar Arts,Simulation,2020-12-02,12,Wednesday,29.99,False,False,0,Sandbox|City Builder|Multiplayer|3D|Competitive|Card Game,6,False,True,False,3,3,0.829,False,1856,False,,79.9,74,0.921,154,3.08,0.112,3.44,59.51
SG-1128,Realm of Horizon,Nexus Forge,Strategy,2020-10-12,10,Monday,14.99,False,False,0,Turn-Based|Real-Time|Management|Early Access,4,True,False,False,0,4,0.735,False,4122,False,,0.0,96,0.654,255,4.0,0.204,3.11,51.4
SG-1129,The Horizon,Nova Arts,Platformer,2022-04-12,4,Tuesday,4.99,False,False,0,2D|Pixel Graphics|Difficult|Singleplayer|Fishing,5,False,False,False,0,15,0.288,False,630,False,,65.3,1,0.422,5,0.04,0.271,0.2,24.66
SG-1130,Horizon,Rogue Forge,Simulation,2023-10-06,10,Friday,24.99,False,True,20,Management|Crafting|Singleplayer|Early Access|Online Co-op,5,True,True,False,5,4,0.673,True,460785,False,,96.8,8542,0.629,14828,355.92,0.223,1.83,79.67
SG-1131,Crystal Odyssey,Pixel Media,Action,2022-01-13,1,Thursday,9.99,False,False,0,Fast-Paced|Hack and Slash|Competitive|Pixel Graphics|Anime|Relaxing|Choices Matter|Difficult,8,False,False,False,0,6,0.632,False,2094,False,,63.9,46,0.805,102,1.92,0.156,1.98,48.97
SG-1132,Dominion of Inferno,Apex Games,Simulation,2022-07-08,7,Friday,9.99,False,True,10,Crafting|Relaxing|Narrative|Hack and Slash,4,False,False,False,0,5,0.812,True,2180,False,,43.8,36,0.667,98,1.5,0.104,2.06,45.6
SG-1133,Shadow Zenith,Lunar Software,Action,2021-08-29,8,Sunday,0.0,True,False,0,Fast-Paced|Hack and Slash|3D|Controller Support|Competitive|Souls-like,6,False,False,True,0,3,0.545,True,397456,False,,61.6,4199,0.681,35410,174.96,0.129,2.46,85.81
SG-1134,Depths,Iron Creations,RPG,2023-06-18,6,Sunday,14.99,False,False,0,Story Rich|Fantasy|Turn-Based|Singleplayer|Choices Matter,5,False,False,False,4,1,0.844,True,14741,False,,30.8,419,0.598,1217,17.46,0.149,1.62,60.42
SG-1135,Bastion,Storm Software,Puzzle,2021-12-29,12,Wednesday,14.99,False,False,0,Relaxing|2D|Atmospheric|Music|Cute|Procedural Generation|Retro,7,False,False,False,1,4,0.939,True,6697,False,,42.4,179,0.692,436,7.46,0.136,2.52,55.23
SG-1136,Last Nexus,Azure Entertainment,Casual,2020-10-12,10,Monday,39.99,False,True,10,Puzzle|3D|Sandbox|Souls-like|Fishing|2D,6,False,False,False,0,8,0.751,False,56996,False,,26.4,207,0.312,668,8.62,0.275,0.73,34.85
SG-1137,Nexus,Iron Studios,Strategy,2021-02-25,2,Thursday,19.99,False,True,10,Turn-Based|Real-Time|Tactical|Management|Base Building|Fast-Paced|2D|Atmospheric,8,False,False,False,0,5,0.731,False,93425,False,,13.2,255,0.298,441,10.62,0.304,0.74,35.04
SG-1138,The Nexus,Crystal Forge,Puzzle,2023-07-12,7,Wednesday,19.99,False,True,15,Singleplayer|Relaxing|Narrative|Management,4,False,False,False,0,17,0.786,False,1723,False,,85.4,83,0.766,37,3.46,0.063,3.12,55.49
SG-1139,Iron Rift,Silver Digital,RPG,2021-05-03,5,Monday,24.99,False,False,0,Story Rich|Choices Matter|Farming|Difficult,4,False,False,False,6,18,0.752,False,2090,False,,28.4,55,0.864,294,2.29,0.083,3.36,58.05
SG-1140,Protocol,Apex Works,Strategy,2020-02-09,2,Sunday,9.99,False,False,0,Turn-Based|Real-Time|Tactical|Retro|Management,5,False,False,False,11,2,0.645,False,6861,False,,42.3,51,0.597,460,2.12,0.195,1.78,42.75
SG-1141,The Citadel,Nexus Digital,Adventure,2020-01-02,1,Thursday,29.99,False,False,0,Story Rich|Exploration|Singleplayer|Narrative|Relaxing|Competitive,6,False,False,False,0,7,0.861,True,31159,False,,43.0,407,0.42,1424,16.96,0.217,0.71,49.85
SG-1142,Neon Odyssey,Lunar Interactive,Sports,2020-06-07,6,Sunday,49.99,False,False,0,Competitive|Controller Support|Atmospheric|PvP|Tactical|Story Rich,6,False,True,True,4,5,0.584,False,1408,False,,63.6,21,0.74,59,0.88,0.163,3.63,50.84
SG-1143,Silent Frontier,Ember Productions,Platformer,2023-10-05,10,Thursday,4.99,False,False,0,2D|Singleplayer|Retro|Metroidvania|3D|Sci-Fi,6,False,False,False,3,10,0.621,False,7947,False,,37.4,148,0.873,1119,6.17,0.092,3.35,65.22
SG-1144,Thunder Eclipse,Rogue Collective,Strategy,2023-01-07,1,Saturday,19.99,False,True,10,Tactical|Base Building|Turn-Based|Post-Apocalyptic|Multiplayer|Online Co-op|Story Rich,7,False,True,False,2,2,0.429,False,203,False,,30.9,1,0.476,5,0.04,0.182,0.2,27.61
SG-1145,Bastion,Crystal Digital,Action,2023-05-15,5,Monday,14.99,False,False,0,Fast-Paced|Hack and Slash|3D|Controller Support|Online Co-op,5,False,True,True,0,2,0.741,False,15602,False,,29.4,657,0.853,1106,27.38,0.05,2.82,78.34
SG-1146,The Forge,Titan Media,Indie,2021-11-17,11,Wednesday,24.99,False,False,0,Retro|Atmospheric|Post-Apocalyptic|Management,4,False,False,False,2,8,0.574,False,26832,True,0.18,19.4,561,0.548,2121,23.38,0.156,2.2,68.6
SG-1147,The Legacy,Azure Works,Puzzle,2022-07-10,7,Sunday,49.99,False,True,15,Singleplayer|Relaxing|2D|Base Building|Competitive|Fantasy|Atmospheric,7,False,False,False,1,1,0.581,False,540,True,0.103,29.6,8,0.742,47,0.33,0.162,3.06,50.34
SG-1148,Crimson Kingdom,Storm Software,Racing,2022-11-03,11,Thursday,19.99,False,False,0,Multiplayer|Controller Support|Choices Matter|Early Access|Farming|Bullet Hell|Fishing|Souls-like,8,True,True,True,1,4,0.939,True,2222,True,0.206,72.2,48,0.62,118,2.0,0.152,3.06,48.69
SG-1149,Neon Kingdom,Ember Games,Strategy,2020-08-01,8,Saturday,24.99,False,True,20,Turn-Based|Real-Time|Tactical|Management|2D|Online Co-op|Crafting|PvP,8,False,True,False,1,12,0.55,False,20599,False,,85.4,659,0.728,1470,27.46,0.114,3.65,76.0
SG-1150,Depths,Silver Creations,Strategy,2022-04-29,4,Friday,39.99,False,False,0,Management|Base Building|VR|Relaxing|Story Rich|Sandbox|Card Game|Cute,8,False,False,False,3,11,0.673,False,4381,False,,39.0,110,0.821,240,4.58,0.07,2.87,58.33
SG-1151,The Odyssey,Shadow Works,Racing,2022-03-30,3,Wednesday,39.99,False,False,0,Fast-Paced|Controller Support|Story Rich|PvP,4,False,True,True,0,1,0.589,False,3837,False,,21.3,132,0.878,408,5.5,0.073,3.83,62.17
SG-1152,Shadow Legends,Obsidian Studios,Visual Novel,2020-12-01,12,Tuesday,9.99,False,False,0,Choices Matter|Story Rich|Tactical|Retro|Music|Moddable,6,False,False,False,9,3,0.633,True,10769,False,,47.5,157,0.492,165,6.54,0.278,1.21,38.58
SG-1153,The Depths,Nova Software,Action,2023-07-28,7,Friday,14.99,False,False,0,Fast-Paced|VR|City Builder|Bullet Hell|Fishing|Management|Sandbox,7,False,False,False,6,7,0.621,True,78900,False,,63.8,870,0.728,7278,36.25,0.088,2.71,89.09
SG-1154,Dominion of Chronicles,Obsidian Works,Puzzle,2022-01-11,1,Tuesday,0.0,True,False,0,Singleplayer|Relaxing|2D|Atmospheric,4,False,False,False,3,2,0.778,False,738,True,0.072,88.6,14,0.711,10,0.58,0.17,2.79,48.29
SG-1155,The Inferno,Apex Interactive,Strategy,2020-05-25,5,Monday,19.99,False,False,0,Tactical|Management|Pixel Graphics|Deck Building|Bullet Hell|Dark|Real-Time|Tower Defense,8,False,False,False,0,6,0.703,False,4345,False,,0.0,64,0.503,114,2.67,0.224,2.99,44.67
SG-1156,The Haven,Lunar Games,Action,2022-09-02,9,Friday,24.99,False,False,0,Fast-Paced|Competitive|Cute|Card Game|Exploration|Music|Sandbox|Bullet Hell,8,False,False,False,0,4,0.375,False,501,False,,0.0,3,0.497,15,0.12,0.262,2.53,38.83
SG-1157,Inferno,Apex Software,Strategy,2021-03-13,3,Saturday,19.99,False,False,0,Turn-Based|Real-Time|Tactical|Base Building,4,False,False,False,3,1,0.623,True,68802,False,,77.9,3504,0.75,2556,146.0,0.063,3.97,81.78
SG-1158,Protocol of Dominion,Neon Entertainment,Action,2023-01-28,1,Saturday,24.99,False,False,0,Fast-Paced|3D|Controller Support|Competitive|Farming|Story Rich,6,False,False,True,4,1,0.477,True,125174,False,,28.5,827,0.411,2654,34.46,0.209,0.21,55.87
SG-1159,Crimson Abyss,Storm Studios,Simulation,2021-10-20,10,Wednesday,4.99,False,False,0,Management|Crafting|Relaxing|Difficult|Early Access,5,True,False,False,0,1,0.972,False,3999,False,,41.4,83,0.501,199,3.46,0.206,2.44,43.26
SG-1160,The Forge,Titan Software,Adventure,2020-05-24,5,Sunday,9.99,False,False,0,Story Rich|Exploration|Singleplayer|Narrative|Atmospheric|Cute,6,False,False,False,4,4,0.856,False,1970,False,,54.2,32,0.693,173,1.33,0.149,1.03,40.67
SG-1161,The Citadel,Nexus Collective,Visual Novel,2023-05-01,5,Monday,24.99,False,False,0,Narrative|Story Rich|PvP|Deck Building,4,False,True,False,1,4,0.661,False,2584,False,,36.8,108,0.809,176,4.5,0.014,3.54,59.09
SG-1162,Protocol of Zenith,Ember Forge,Indie,2023-02-02,2,Thursday,24.99,False,True,10,Singleplayer|Retro|Atmospheric|Narrative|Story Rich|Hack and Slash,6,False,False,False,4,1,0.738,False,13930,False,,35.7,416,0.575,1163,17.33,0.16,0.2,52.14
SG-1163,Odyssey,Nexus Digital,Casual,2023-11-25,11,Saturday,9.99,False,False,0,Relaxing|Cute|Puzzle|Singleplayer|PvP|Narrative,6,False,True,False,0,7,0.861,True,14153,False,,72.0,285,0.732,1117,11.88,0.155,2.83,64.63
SG-1164,Wasteland,Iron Software,Strategy,2022-03-27,3,Sunday,24.99,False,True,25,Tactical|Multiplayer|Crafting|PvP|Base Building|Co-op|3D,7,False,True,False,2,2,0.545,False,11921,False,,36.3,353,0.63,375,14.71,0.156,3.28,62.2
SG-1165,Frost Haven,Apex Games,Casual,2022-09-11,9,Sunday,0.0,True,False,0,Relaxing|2D|Puzzle|Singleplayer,4,False,False,False,0,5,0.812,True,19188,False,,58.8,403,0.59,408,16.79,0.187,1.15,53.39
SG-1166,Dark Rift,Pixel Collective,Simulation,2021-12-21,12,Tuesday,24.99,False,True,15,Management|Crafting|PvE|Retro|Controller Support,5,False,False,True,2,2,0.627,False,342,False,,64.7,5,0.47,10,0.21,0.172,1.62,34.84
SG-1167,Silent Protocol,Rogue Media,Platformer,2023-02-12,2,Sunday,9.99,False,True,10,Pixel Graphics|Retro|VR|Sandbox|Metroidvania,5,False,False,False,0,1,0.691,False,9036,False,,13.8,387,0.733,1009,16.12,0.151,1.97,64.09
SG-1168,The Depths,Void Works,Sports,2020-08-25,8,Tuesday,14.99,False,True,15,Competitive|PvP|Anime|PvE|Cute|Narrative,6,False,True,False,2,17,0.499,False,10338,True,0.118,27.1,177,0.563,679,7.38,0.157,1.21,45.36
SG-1169,The Rift,Titan Creations,Casual,2020-03-07,3,Saturday,0.0,True,False,0,Cute|2D|Singleplayer|Post-Apocalyptic|Music|Exploration|Fishing|Co-op,8,False,True,False,1,7,0.743,False,8209,False,,8.5,179,0.633,511,7.46,0.196,2.45,52.5
SG-1170,Endless Dominion,Rogue Labs,RPG,2023-11-24,11,Friday,39.99,False,False,0,Choices Matter|Open World|Turn-Based|Competitive|Base Building|Early Access,6,True,False,False,5,3,0.941,False,1392,False,,65.3,69,0.824,44,2.88,0.077,4.32,56.51
SG-1171,The Zenith,Lunar Interactive,Simulation,2021-12-20,12,Monday,19.99,False,False,0,Management|Sandbox|Crafting|Relaxing|Card Game|Fantasy,6,False,False,False,4,5,0.584,False,502,False,,64.0,7,0.554,17,0.29,0.178,0.38,31.22
SG-1172,The Exodus,Azure Games,Strategy,2020-08-13,8,Thursday,49.99,False,True,25,Real-Time|Tactical|Story Rich|Card Game|2D|Open World|Sandbox|PvE,8,False,False,False,12,10,0.773,False,794,True,0.151,43.9,22,0.671,75,0.92,0.132,3.18,49.32
SG-1173,Nexus of Dominion,Pixel Games,Adventure,2023-11-07,11,Tuesday,49.99,False,True,15,Story Rich|Atmospheric|Singleplayer|Narrative|Crafting|Post-Apocalyptic|Controller Support,7,False,False,True,2,1,0.593,False,478,False,,55.5,6,0.779,34,0.25,0.081,3.49,52.53
SG-1174,Hidden Depths,Pixel Studios,Strategy,2021-11-13,11,Saturday,9.99,False,False,0,Turn-Based|Tactical|Management|VR|Real-Time|Anime|Multiplayer,7,False,True,False,4,3,0.765,False,130,True,0.211,52.7,1,0.455,5,0.04,0.268,1.77,33.56
SG-1175,Wasteland of Exodus,Void Games,Adventure,2020-07-28,7,Tuesday,24.99,False,False,0,Story Rich|Exploration|Singleplayer|Narrative|Fast-Paced|Tactical|Metroidvania,7,False,False,False,0,3,0.542,False,5509,False,,40.6,115,0.653,463,4.79,0.141,1.01,43.99
SG-1176,Horizon of Wasteland,Ember Workshop,Sports,2020-12-21,12,Monday,24.99,False,True,20,3D|Co-op|Fantasy|Turn-Based,4,False,True,False,0,19,0.709,False,591,False,,41.1,6,0.437,5,0.25,0.192,0.98,30.39
SG-1177,Frontier of Wasteland,Void Collective,Adventure,2023-07-06,7,Thursday,14.99,False,True,10,Story Rich|Exploration|Singleplayer|Narrative|Early Access,5,True,False,False,0,5,0.508,False,142,False,,97.8,1,0.423,5,0.04,0.267,1.23,29.88
SG-1178,Legacy,Nova Creations,Casual,2020-05-15,5,Friday,24.99,False,False,0,Relaxing|2D|Narrative|Sandbox|Card Game|Sci-Fi|Co-op|Tactical,8,False,True,False,0,3,0.595,False,6301,False,,64.9,138,0.482,228,5.75,0.215,2.24,43.88
SG-1179,Zenith of Chronicles,Lunar Software,Action,2021-05-25,5,Tuesday,0.0,True,False,0,Fast-Paced|Hack and Slash|Controller Support|Competitive|Atmospheric|Souls-like|Moddable|Singleplayer,8,False,False,True,0,3,0.545,True,19268,False,,68.0,375,0.671,1201,15.62,0.17,1.73,61.02
SG-1180,Chronicles,Pixel Media,Casual,2020-09-27,9,Sunday,19.99,False,False,0,Relaxing|Cute|2D|Puzzle|Singleplayer,5,False,False,False,0,6,0.632,False,4292,True,0.095,49.8,54,0.6,382,2.25,0.189,1.94,43.56
SG-1181,The Rift,Azure Studios,Casual,2020-12-17,12,Thursday,19.99,False,False,0,Relaxing|Cute|Singleplayer|Pixel Graphics|Exploration,5,False,False,False,0,1,0.539,True,467,False,,50.4,6,0.751,11,0.25,0.156,1.82,44.6
SG-1182,Exodus,Storm Works,Indie,2020-07-29,7,Wednesday,19.99,False,False,0,Pixel Graphics|2D|Singleplayer|Retro|Bullet Hell,5,False,False,False,1,9,0.763,False,387,False,,12.8,1,0.304,5,0.04,0.288,0.26,21.17
SG-1183,Iron Zenith,Titan Media,Horror,2020-06-01,6,Monday,24.99,False,False,0,Atmospheric|Singleplayer|Story Rich|2D,4,False,False,False,2,8,0.574,False,2548,True,0.169,45.2,21,0.691,171,0.88,0.107,0.72,39.28
SG-1184,Crimson Chronicles,Titan Productions,Indie,2021-09-19,9,Sunday,4.99,False,False,0,2D|Singleplayer|3D|Relaxing|Atmospheric|Cooking|Story Rich|Hack and Slash,8,False,False,False,4,2,0.7,False,1940,True,0.105,77.0,69,0.642,71,2.88,0.169,3.23,49.77
SG-1185,Bastion of Legacy,Titan Collective,Action,2022-10-16,10,Sunday,9.99,False,False,0,3D|Moddable|Sci-Fi|Base Building|Controller Support|Hack and Slash|Cute,7,False,False,True,0,1,0.775,False,475,False,,60.5,11,0.659,36,0.46,0.111,1.99,43.63
SG-1186,The Sanctum,Lunar Productions,Indie,2020-02-26,2,Wednesday,4.99,False,True,20,Pixel Graphics|2D|Singleplayer|Retro,4,False,False,False,4,1,0.965,False,88,False,,15.6,2,0.637,6,0.08,0.129,1.95,42.02
SG-1187,Eclipse,Ember Software,Adventure,2020-06-11,6,Thursday,59.99,False,True,25,Atmospheric|Singleplayer|Narrative|Anime|Deck Building|Farming|PvE,7,False,False,False,4,5,0.75,False,42757,False,,23.9,1086,0.748,4011,45.25,0.121,2.88,86.06
SG-1188,Abyss of Forge,Storm Digital,Action,2022-11-25,11,Friday,19.99,False,False,0,Fast-Paced|Hack and Slash|3D|Competitive|Metroidvania|Singleplayer|Choices Matter,7,False,False,False,0,2,0.591,False,8586,False,,4.6,48,0.447,218,2.0,0.233,0.2,28.71
SG-1189,Frontier of Citadel,Shadow Forge,Adventure,2022-11-23,11,Wednesday,29.99,False,False,0,Exploration|Atmospheric|Singleplayer|Narrative|3D|Sandbox,6,False,False,False,3,5,0.71,False,4149,False,,79.0,87,0.769,190,3.62,0.092,1.79,49.85
SG-1190,Rising Nexus,Ember Forge,Indie,2020-10-20,10,Tuesday,9.99,False,True,10,2D|Singleplayer|Atmospheric|Turn-Based|Sci-Fi|Controller Support|Anime,7,False,False,True,4,1,0.738,False,4012,True,0.075,99.1,139,0.714,65,5.79,0.151,1.29,46.42
SG-1191,Eclipse,Storm Digital,RPG,2022-02-22,2,Tuesday,9.99,False,True,10,Story Rich|Fantasy|Choices Matter|Cooking|Difficult|Fishing,6,False,False,False,0,2,0.591,False,10959,False,,69.2,327,0.713,289,13.62,0.136,1.17,54.46
SG-1192,Dark Sanctum,Silver Collective,Adventure,2022-01-01,1,Saturday,19.99,False,False,0,Story Rich|Exploration|Fast-Paced|Crafting|Hack and Slash|Anime,6,False,False,False,4,1,0.898,False,28529,False,,61.2,375,0.745,1484,15.62,0.177,3.2,70.63
